ID,Name_lang
1,Categoria Exclusiva de Teste
4,Carapaça Antimagia
5,Correntes de Gelo
6,Pele de Árvore
7,Forma de Felino
8,Eclipse
9,Mestre Metamorfo
10,Forma de Viagem
11,Armadilha Congelante
12,Armadilha de Gelo
13,Contrafeitiço
14,Bloco de Gelo
15,Punhos da Fúria
16,Rolamento
17,Consagração
18,Mão da Liberdade
19,Julgamento
20,Dispersão
21,Espírito Guardião
22,Salto da Fé
23,Espírito da Redenção
24,Desvanecer
25,Evasão
26,Sumir
27,Espírito Feral
28,Lobo Fantasma
29,Totem de Aterramento
30,Escudo de Raios
31,Fúria Xamanística
32,Graça do Andarilho Espiritual
33,Conversão de Vida
34,Determinação Interminável
35,Golpe Heroico
36,Morte pela Espada
37,Salto Heroico
38,Golpe Furioso
39,Muralha de Escudos
40,Reviver Morto
41,Elemental da Água
42,Aparência de Polimorfia
43,Ira Vingativa
44,Impacto Mental
45,Camuflagem
46,Desvencilhar
47,Curar Ajudante
48,Coibição
49,Aspecto da Matilha
50,Lampejo
51,Expelir o Mal
52,Brumas da Renovação
53,Palavra de Glória
54,Escudo do Vingador
55,Ira Sagrada
56,Choque Sagrado
57,Prece da Recomposição
58,Palavra de Poder: Escudo
59,Fonte de Luz
60,Dissipação em Massa
61,Recobrar
62,Expurgar
63,Investida
64,Murro
65,Ímpeto da Vitória
66,Redemoinho
67,Rugido Selvagem
68,Desintoxicação
69,Reviver Ajudante
70,Açoite de Lava
71,Visual de Luniscante
72,Fogo Feérico
73,Exorcismo
74,Grito de Batalha
75,Patrulheira Sombria
76,Arpão
77,Fera Atroz
78,Marca do Caçador
79,Sinalizador
80,Caminho de Gelo
81,Andar da Aparição
82,Bagata
83,Guarda Vil
84,Raio Jade Crepitante
85,Almas Estilhaçadas
86,Forma do Caos
87,Planar
88,Forma de Sombra
89,Garra da Morte
90,Evocar Súcubo
91,Estilhaços de Alma
92,Demônio das Sombras
93,Corcel Divino
94,Forma Aquática
95,Forma Voadora
195,Evocar Sayaad
197,Familiar Arcano
198,Tiro de Pistola
