ID,Name_lang
1,Bigorna
2,Tear
3,Forja
4,Fogueira para cozinhar
5,Estilhaços de Myzrael
6,Poço Casco Invernal
7,Poço Chifre Troante
8,Poço Juba Agreste
9,Fogo Tribal
10,Oficina de Máquinas
11,Poço Lunar de Umbravale
12,Poço Lunar do Vilarejo Brisastral
13,Poço Lunar das Águas de Arlithrien
14,Poço Lunar da Clareira do Oráculo
15,Aeroporto da Empreendimentos S.A.
16,Carroção da Empreendimentos S.A. (Azul)
17,Carroção da Empreendimentos S.A. (Vermelho)
18,Explosivos NG-5 (Vermelho)
19,Explosivos NG-5 (Azul)
20,Chamas de Uzel
21,Poço Lunar do Vale Gris
22,Altar Desgastado pelo Mar
23,Tubérculos Próximos
43,Círculo de Evocação da Cidade Baixa
63,Santuário Xamânico
83,Círculo de Evocação de Ventobravo
103,Círculo de Evocação dos Sertões
123,Cachoeira do Lago Espelhado
143,Retiro do Gadanho
163,Cachoeira de Xavian
164,Pedra da União Externa
183,Perturbação da Fenda de Mana
203,Círculo de Evocação de Orgrimmar
223,Fonte Escamódio
224,Poço dos Javatuscos
225,Pureza d'Água - Pinhaprata
226,Fonte Primaveril
243,Templo da Fonte Lunar
263,Altar de Jintha'Alor
264,Estiva do Navio Pirata
283,Monolito de Equinex
303,Aldeia Cascasseca
304,Altar de Shadra'Alor
323,Poço do Posto Silitriste
343,Pedras de Iragarra
363,Covil de Echeyaki
383,A Árvore Morta
403,Heliporto Improvisado
423,Círculo de Aquementas
424,Sacrário do Deus Caído
443,a Primeira Poça da Maré
444,a Segunda Poça da Maré
445,a Terceira Poça da Maré
446,a Quarta Poça da Maré
463,Chocadeira da Colmeia Gorishi
483,Miblon Rosnadente
503,Cemitério de Geringontzan
523,as ruínas da Floresta Ferrárbol
543,Forja Negra
563,Cratera de Golakka
583,Tumba dos Sete
603,Rocha Lisa de Un'Goro
604,Carcaça de Manguadonte em Conserva
623,Bigorna Negra
643,Cristal Silitídeo de Gorishi
644,Poço Lunar Corrompido
663,Laboratório de Alquimia
683,Selo da Ascensão de Metal Bruto
703,Poço Lunar de Auberdine
704,Fogueira do Norte dos Pelursos Bosqueneros
705,Cachoeira do Rio Fontescarpa
723,Ponto Quente do Pico Penacho de Fogo
743,Pilha de Tributo a Urok
763,Abismo Temporal do Silo Andorhal
783,Pedra de Shy-Rotam
803,Fogo da Vida Sagrado
804,Campo Avançado da Cruzada Escarlate
805,Torre de Andorhal
