ID,Description_lang
1,"La Feria de la Luna Negra ya está aquí, en el idílico Bosque de Elwynn.

Conoce a Silas Luna Negra y a su compañía, diviértete con juegos que ponen a prueba tu mente y tu nervio, y contempla vistas exóticas de todos los rincones de Azeroth... ¡y más allá!"
2,¡Azeroth está de celebraciones! ¡Cada capital de raza tiene fuegos artificiales cada hora toda la noche!
4,"Torneo de pesca que se celebra en las costas de la Vega de Tuercespina. ¡Captura todo el pezrico que puedas! 

¿Será tu caña la primera en capturar cuarenta peces y hacer que te lleves el gran premio? Cuando empiece el concurso, podrás pescar pezricos durante dos horas, ¡pero tendrás que darte prisa si quieres ganar!"
8,"Los enanos fueron los primeros en celebrar la Fiesta de la Cerveza, ¡que ahora atrae a todas las razas de Azeroth!

Visita el campamento de la Alianza a las afueras de Forjaz o el campamento de la Horda a las afueras de Orgrimmar, ¡y únete a la fiesta!"
9,"Algo se respira en el aire de las principales ciudades de Azeroth. Los artesanos se han reunido para organizar la gala de los regalos, donde todo el mundo puede conseguir muestras de bondad y afecto para sus seres queridos."
10,Una época de alegría y celebración dedicada a la estación más calurosa del año.
11,"Cuando el sol se pone, se celebra el final del solsticio de verano con un gran espectáculo de fuegos artificiales cada hora.

Para verlo, visita cualquier capital o Bahía del Botín."
12,"¡Enséñale a un niño huérfano cómo es la vida de un héroe! Ve a ver a la supervisora de huérfanos Ruiseñor en Ventormenta, a la supervisora de huérfanos Llantobatalla en Orgrimmar, a la supervisora de huérfanos Piedad en Shattrath, a la supervisora de huérfanos Aria en Dalaran, al custodio Padae en Dazar'alor o a la supervisora de huérfanos Westerson en Boralus y haz realidad el sueño de un niño."
13,"El Gran Padre Invierno está visitando las ciudades de Forjaz y Orgrimmar, por cortesía de los Pastos de Bosquehumeante. Y por todo Azeroth ¡es la temporada de la alegría!"
14,"La celebración del Jardín Noble ya está aquí. El terreno de pruebas de cada raza, el lugar donde los jóvenes héroes demuestran su fuerza por primera vez, esconden con ingenio pequeños huevos ocultos. ¿Cuántos eres capaz de encontrar?"
15,"Halloween celebra la separación de los Renegados de la Plaga.

La diversión y las travesuras reinan por doquier, mientras los taberneros de Azeroth hacen truco o trato a cualquiera que se lo pida."
16,El Festival de la Cosecha es una ocasión para rendir un homenaje a aquellos que han sacrificado su vida para ayudar a sus amigos y aliados. A las afueras de Orgrimmar y Forjaz se dan banquetes en honor a estos héroes caídos.
17,"Cada año los druidas del Claro de la Luna celebran el gran triunfo de su ciudad sobre un antiguo mal. Durante el Festival Lunar, los ciudadanos de Azeroth tienen la oportunidad de rendir tributo a sus ancestros y celebrar su sabiduría mediante magníficos festines y, por supuesto, ¡espectáculos de fuegos artificiales!"
18,"La Fiesta de la Cerveza, que fue inventada por los enanos, es una celebración mundial de cerveza y buenos ratos."
21,"La capitana Demeza navega hasta la ciudad goblin de Bahía del Botín y recluta a los amantes del mar para que se unan a sus filas de bucaneros.

¡Ve a verla a ella o a sus secuaces a las capitales si lo tuyo es llevar una vida pirata!"
22,La batalla por el Valle de Alterac se hace cada vez más intensa. A aquellos que ofrecen la espada en nombre de su Señor y batallan en Alterac se les reconoce gran honra.
23,La batalla por la Cuenca de Arathi se hace cada vez más intensa. A aquellos que ofrecen la espada en nombre de su Señor y batallan en Arathi se les reconoce gran honra.
24,La batalla por el Ojo de la Tormenta se hace cada vez más intensa. A aquellos que ofrecen la espada en nombre de su Señor y batallan en el Ojo de la Tormenta se les reconoce gran honra.
25,La batalla por la Garganta Grito de Guerra se hace cada vez más intensa. A aquellos que ofrecen la espada en nombre de su Señor y batallan en la Garganta Grito de Guerra se les reconoce gran honra.
26,"La Feria de la Luna Negra está aquí y ahora, al pie de la Cima del Trueno.

Conoce a Silas Luna Negra y a su compañía, diviértete con juegos que ponen a prueba tu mente y tu nervio, y contempla vistas exóticas de todos los rincones de Azeroth... ¡y más allá!"
27,"La Feria de la Luna Negra ya está aquí, a las afueras de la Ciudad de Shattrath.

Conoce a Silas Luna Negra y a su compañía, diviértete con juegos que ponen a prueba tu mente y tu nervio, y contempla vistas exóticas de todos los rincones de Azeroth... ¡y más allá!"
41,La batalla por la Playa de los Ancestros se hace cada vez más intensa. A aquellos que ofrecen la espada en nombre de su Señor y batallan en la Playa de los Ancestros se les reconoce gran honra.
61,"El lanzamiento de Wrath of the Lich King tendrá lugar el 13 de noviembre.

Los barcos de la Alianza salen de Ventormenta y del Puerto de Menethil.

Los zepelines de la Horda parten desde las afueras de Orgrimmar y Entrañas.

Nos vemos en Rasganorte."
81,"Durante la Festividad de los Muertos, la gente se reúne en los cementerios para rendir homenaje a los espíritus de aquellos que han partido.

Las celebraciones pueden encontrarse en los cementerios de cualquier ciudad importante, donde sus participantes cocinan, bailan, lucen sus atuendos y más."
101,Generosidad del Peregrino es una ocasión para reflexionar sobre la buena suerte de uno mismo y para compartir con aquellos que te rodean.
121,La batalla por la Isla de la Conquista se está volviendo más intensa. Aquellos que entreguen su espada a su señor y luchen en la isla obtendrán grandes honores.
141,Test test
161,Los Kalu'ak hacen una competición de pesca cada varios días en Rasganorte. Sé el primero en pescar un tiburón macuira y gánate el respeto de los Kalu'ak. ¡Y un premio alucinante!
162,"La Batalla por Gilneas continúa en la en su día orgullosa ciudad, donde los invasores Renegados intentan arrebatar el control a sus defensores malditos calle a calle."
163,"Durante más de veinte años, los enanos Martillo Salvaje y los orcos Faucedraco se han enfrentado en los fértiles valles de las tierras altas del este de Azeroth."
164,"Los campos de batalla puntuados de 10c10 ya están disponibles. Usa el menú JcJ para unirte a otros 9 jugadores, formar un grupo y hacer cola para entrar en un campo de batalla puntuado, ¡y gana Puntos de conquista!"
165,"Los campos de batalla puntuados de 15c15 ya están disponibles. Usa el menú JcJ para unirte a otros 14 jugadores, formar un grupo y hacer cola para entrar en un campo de batalla puntuado, ¡y gana Puntos de conquista!"
166,"Los campos de batalla puntuados de 25c25 ya están disponibles. Usa el menú JcJ para unirte a otros 24 jugadores, formar un grupo y hacer cola para entrar en un campo de batalla puntuado, ¡y gana Puntos de conquista!"
188,"¡Es el Aniversario de World of Warcraft!

Desde el equipo de desarrollo de WoW, te damos las gracias por disfrutar del mundo de Azeroth y más allá junto a nosotros."
201,"¡La Feria de la Luna Negra ya ha abierto sus puertas!

Conoce a Silas Luna Negra y a su compañía, diviértete con juegos que ponen a prueba tu mente y tu nervio, y contempla vistas exóticas de todos los rincones de Azeroth... ¡y más allá!"
204,"¡Los especuladores de Ventura y Cía. se las han arreglado para vender las Minas Lonjaplata tanto a la Alianza como a la Horda! En estos momentos, mercenarios contratados por operaciones mineras rivales de Forjaz y de Pantoque luchan por conseguir estos preciados recursos..."
205,Los operarios del Loto Dorado han descubierto un artefacto antiguo y poderoso en el Templo de Kotmogu que llevaba siglos sellado. Los monjes tushui y huojin siguen luchando por este misterioso dispositivo y reclutan a todos los aliados de la Horda y de la Alianza que puedan encontrar.
215,"En el Valle de los Cuatro Vientos, las minas del Cañón del Céfiro, un nuevo campo de batalla, miden la victoria en oro obtenido, no en enemigos vencidos."
217,"¡Mientras este evento está activo, tus mascotas obtienen experiencia el doble de rápido! ¡Sal ahí a luchar!"
218,"Mientras este evento esté activo, derrotar a los enemigos en cualquier mazmorra heroica o mítica de nivel 100 otorgará reputación con una facción de Draenor apropiada."
219,"Mientras este evento está activo, los campos de batalla aleatorios otorgan más honor de lo normal. ¡La gloria aguarda en los terrenos de batalla!"
220,"Mientras este evento esté activo, los jugadores de nivel 10 o superior podrán acceder a una cola especial del buscador de mazmorras de Paseo en el tiempo que ajusta sus recompensas a su nivel para volver a visitar mazmorras antiguas de la expansión Wrath of the Lich King.

Durante el Paseo en el tiempo de Wrath of the Lich King, puedes reunir una banda de entre 10 y 30 jugadores, viajar a Dalaran en Rasganorte y hablar con Vormu para acceder a una versión de Paseo en el tiempo de la banda Ulduar."
221,"Mientras este evento está activo, las escaramuzas de arena otorgan más honor de lo normal. ¿Responderás a la llamada a las armas?"
222,"Mientras este evento esté activo, los jugadores de nivel 10 o superior podrán acceder a una cola especial del buscador de mazmorras de Paseo en el tiempo que ajusta sus recompensas a su nivel para volver a visitar mazmorras antiguas de la expansión The Burning Crusade.

Durante el Paseo en el tiempo de The Burning Crusade, puedes reunir una banda de entre 10 y 30 jugadores, viajar a la Ciudad de Shattrath, en Terrallende, y hablar con Vormu para acceder a una versión de Paseo en el tiempo de la banda del Templo Oscuro."
223,"Mientras este evento está activo, los cristales apexis se multiplican misteriosamente y será posible encontrarlos mucho más a menudo al despojar a los enemigos de todo Draenor que suelen llevarlos."
