ID,Name_lang
1,Prova categoria esclusiva
4,Scudo Antimagia
5,Catene di Ghiaccio
6,Pelledura
7,Forma Felina
8,Eclissi
9,Maestro Mutaforma
10,Forma Celere
11,Trappola Congelante
12,Trappola di Ghiaccio
13,Controincantesimo
14,Blocco di Ghiaccio
15,Pugni della Furia
16,Capriola
17,Consacrazione
18,Imposizione della Libertà
19,Giudizio
20,Dispersione
21,Spirito Custode
22,Balzo della Fede
23,Spirito di Redenzione
24,Trasparenza
25,Evasione
26,Sparizione
27,Lupi Spirituali
28,Lupo Spettrale
29,Totem dell'Adescamento Magico
30,Scudo di Fulmini
31,Rabbia Sciamanica
32,Grazia dello Spiritista
33,Conversione Vitale
34,Determinazione Assoluta
35,Assalto Eroico
36,Attaccamento alla Vita
37,Balzo Eroico
38,Colpo Furente
39,Muro di Scudi
40,Rianima Cadavere
41,Elementale dell'Acqua
42,Aspetto di Metamorfosi
43,Ira Vendicatrice
44,Detonazione Mentale
45,Mimetizzazione
46,Disimpegno
47,Cura Famiglio
48,Prevenzione
49,Aspetto del Branco
50,Traslazione
51,Espulsione del Dolore
52,Nebbia Curativa
53,Parola di Gloria
54,Scudo del Vendicatore
55,Ira Sacra
56,Folgore Sacra
57,Preghiera di Guarigione
58,Parola del Potere: Scudo
59,Pozzo di Luce
60,Dissoluzione di Massa
61,Recupero Vitale
62,Epurazione
63,Carica
64,Pugno Diversivo
65,Frenesia di Vittoria
66,Turbine
67,Ruggito Selvaggio
68,Disintossicazione
69,Rianima Famiglio
70,Sferzata Lavica
71,Aspetto Lunagufo
72,Fuoco Fatato
73,Esorcismo
74,Grido di Battaglia
75,Guardaboschi Oscura
76,Arpione
77,Bestia Feroce
78,Marchio del Cacciatore
79,Bengala
80,Sentiero di Ghiaccio
81,Passo Spettrale
82,Maleficio
83,Vilguardia
84,Fulmine di Giada Crepitante
85,Anime Infrante
86,Forma del Vuoto
87,Planata
88,Forma d'Ombra
89,Presa Mortale
90,Evocazione: Succube
91,Frammenti d'Anima
92,Spirito d'Ombra
93,Destriero Divino
94,Forma Acquatica
95,Forma Volante
195,Evocazione: Sayaad
197,Elmion Arcano
198,Colpo di Pistola
