Name_lang,ID,ClassMask,TrackingQuestID,Flags,TransmogSetGroupID,ItemNameDescriptionID,ParentTransmogSetID,CompleteWorldStateID,ExpansionID,PatchIntroduced,UiOrder,ConditionID
,2,128,0,1,1,0,0,1,0,0,590,0
,3,0,0,1,0,0,0,1,0,0,1591,0
,4,0,42729,3,0,0,0,1,0,60002,1000,0
,5,4164,0,3,0,0,0,1,0,0,360,0
,6,35,0,3,0,0,0,1,0,0,390,0
Armadura Encadeada do Combatente Indomado,13,4,42975,276,12,13302,80,1,5,60100,6700,0
Armadura Encadeada do Combatente Indomado,14,4,42992,280,12,13302,79,1,5,60100,6700,0
Armadura de Cota Anilhada do Combatente Indomado,15,64,42993,276,12,13302,81,1,5,60100,6700,0
Armadura de Cota Anilhada do Combatente Indomado,16,64,42994,280,12,13302,82,1,5,60100,6700,0
Armadura de Medoplaca do Combatente Indomado,17,32,43004,276,12,13302,90,1,5,60100,6700,0
Armadura de Medoplaca do Combatente Indomado,18,32,43005,280,12,13302,89,1,5,60100,6700,0
Armadura em Escamas do Combatente Indomado,19,2,43006,276,12,13302,94,1,5,60100,6700,0
Armadura em Escamas do Combatente Indomado,20,2,43008,280,12,13302,93,1,5,60100,6700,0
Armadura de Placa do Combatente Indomado,21,1,43010,280,12,13302,91,1,5,60100,6700,0
Armadura de Placa do Combatente Indomado,22,1,43009,276,12,13302,92,1,5,60100,6700,0
Armadura de Couro do Combatente Indomado,23,8,43011,276,12,13302,85,1,5,60100,6700,0
Armadura de Couro do Combatente Indomado,24,8,43012,280,12,13302,86,1,5,60100,6700,0
Armadura de Couro de Dragão do Combatente Indomado,25,1024,43018,280,12,13302,83,1,5,60100,6700,0
Armadura de Couro de Dragão do Combatente Indomado,26,1024,43017,276,12,13302,84,1,5,60100,6700,0
Armadura de Pele de Ferro do Combatente Indomado,27,512,43020,280,12,13302,87,1,5,60100,6700,0
Armadura de Pele de Ferro do Combatente Indomado,28,512,43019,276,12,13302,88,1,5,60100,6700,0
Armadura de Seda do Combatente Indomado,29,128,43021,276,12,13302,100,1,5,60100,6700,0
Armadura de Seda do Combatente Indomado,30,128,43022,280,12,13302,99,1,5,60100,6700,0
Armadura de Cetim do Combatente Indomado,31,16,43023,276,12,13302,98,1,5,60100,6700,0
Armadura de Cetim do Combatente Indomado,32,16,43024,280,12,13302,97,1,5,60100,6700,0
Armadura de Tramavil do Combatente Indomado,33,256,43026,280,12,13302,95,1,5,60100,6700,0
Armadura de Tramavil do Combatente Indomado,34,256,43025,276,12,13302,96,1,5,60100,6700,0
Armadura Encadeada do Combatente Pugnaz,35,4,43028,276,13,13302,102,1,5,60200,7000,0
Armadura Encadeada do Combatente Pugnaz,36,4,43029,280,13,13302,101,1,5,60200,7000,0
Armadura de Cota Anilhada do Combatente Pugnaz,37,64,43030,276,13,13302,104,1,5,60200,7000,0
Armadura de Cota Anilhada do Combatente Pugnaz,38,64,43031,280,13,13302,103,1,5,60200,7000,0
Armadura de Couro de Dragão do Combatente Pugnaz,39,1024,43032,276,13,13302,106,1,5,60200,7000,0
Armadura de Couro de Dragão do Combatente Pugnaz,40,1024,43033,280,13,13302,105,1,5,60200,7000,0
Armadura de Couro do Combatente Pugnaz,41,8,43034,276,13,13302,114,1,5,60200,7000,0
Armadura de Couro do Combatente Pugnaz,42,8,43035,280,13,13302,113,1,5,60200,7000,0
Armadura de Pele de Ferro do Combatente Pugnaz,43,512,43037,280,13,13302,111,1,5,60200,7000,0
Armadura de Pele de Ferro do Combatente Pugnaz,44,512,43036,276,13,13302,112,1,5,60200,7000,0
Armadura de Medoplaca do Combatente Pugnaz,45,32,43038,276,13,13302,108,1,5,60200,7000,0
Armadura de Medoplaca do Combatente Pugnaz,46,32,43039,280,13,13302,107,1,5,60200,7000,0
Armadura em Escamas do Combatente Pugnaz,47,2,43042,280,13,13302,119,1,5,60200,7000,0
Armadura em Escamas do Combatente Pugnaz,48,2,43041,276,13,13302,120,1,5,60200,7000,0
Armadura de Placa do Combatente Pugnaz,49,1,43044,280,13,13302,115,1,5,60200,7000,0
Armadura de Placa do Combatente Pugnaz,50,1,43043,276,13,13302,116,1,5,60200,7000,0
Armadura de Cetim do Combatente Pugnaz,51,16,43046,280,13,13302,117,1,5,60200,7000,0
Armadura de Cetim do Combatente Pugnaz,52,16,43045,276,13,13302,118,1,5,60200,7000,0
Armadura de Seda do Combatente Pugnaz,53,128,43047,276,13,13302,122,1,5,60200,7000,0
Armadura de Seda do Combatente Pugnaz,54,128,43048,280,13,13302,121,1,5,60200,7000,0
Armadura de Tramavil do Combatente Pugnaz,55,256,43050,280,13,13302,109,1,5,60200,7000,0
Armadura de Tramavil do Combatente Pugnaz,56,256,43049,276,13,13302,110,1,5,60200,7000,0
Armadura Encadeada do Combatente Primevo,57,4,43074,280,11,13302,123,1,5,60001,6200,0
Armadura Encadeada do Combatente Primevo,58,4,43073,276,11,13302,124,1,5,60001,6200,0
Armadura de Cota Anilhada do Combatente Primevo,59,64,43076,280,11,13302,137,1,5,60001,6200,0
Armadura de Cota Anilhada do Combatente Primevo,60,64,43075,276,11,13302,138,1,5,60001,6200,0
Armadura de Couro de Dragão do Combatente Primevo,61,1024,43078,280,11,13302,125,1,5,60001,6200,0
Armadura de Couro de Dragão do Combatente Primevo,62,1024,43077,276,11,13302,126,1,5,60001,6200,0
Armadura de Couro do Combatente Primevo,63,8,43080,280,11,13302,133,1,5,60001,6200,0
Armadura de Couro do Combatente Primevo,64,8,43081,276,11,13302,134,1,5,60001,6200,0
Armadura de Pele de Ferro do Combatente Primevo,65,512,43083,280,11,13302,131,1,5,60001,6200,0
Armadura de Pele de Ferro do Combatente Primevo,66,512,43082,276,11,13302,132,1,5,60001,6200,0
Armadura de Medoplaca do Combatente Primevo,67,32,43085,280,11,13302,127,1,5,60001,6200,0
Armadura de Medoplaca do Combatente Primevo,68,32,43084,276,11,13302,128,1,5,60001,6200,0
Armadura em Escamas do Combatente Primevo,69,2,43087,280,11,13302,141,1,5,60001,6200,0
Armadura em Escamas do Combatente Primevo,70,2,43086,276,11,13302,142,1,5,60001,6200,0
Armadura de Placa do Combatente Primevo,71,1,43089,280,11,13302,135,1,5,60001,6200,0
Armadura de Placa do Combatente Primevo,72,1,43088,276,11,13302,136,1,5,60001,6200,0
Armadura de Tramavil do Combatente Primevo,73,256,43093,280,11,13302,129,1,5,60001,6200,0
Armadura de Tramavil do Combatente Primevo,74,256,43092,276,11,13302,130,1,5,60001,6200,0
Armadura de Cetim do Combatente Primevo,75,16,43095,280,11,13302,139,1,5,60001,6200,0
Armadura de Cetim do Combatente Primevo,76,16,43094,276,11,13302,140,1,5,60001,6200,0
Armadura de Seda do Combatente Primevo,77,128,43097,280,11,13302,143,1,5,60001,6200,0
Armadura de Seda do Combatente Primevo,78,128,43096,276,11,13302,144,1,5,60001,6200,0
Armadura Encadeada do Gladiador Indomado,79,4,43103,280,12,13301,0,1,5,60100,7000,0
Armadura Encadeada do Gladiador Indomado,80,4,43102,276,12,13301,0,1,5,60100,7000,0
Armadura de Cota Anilhada do Gladiador Indomado,81,64,43104,276,12,13301,0,1,5,60100,7000,0
Armadura de Cota Anilhada do Gladiador Indomado,82,64,43105,280,12,13301,0,1,5,60100,7000,0
Armadura de Couro de Dragão do Gladiador Indomado,83,1024,43108,280,12,13301,0,1,5,60100,7000,0
Armadura de Couro de Dragão do Gladiador Indomado,84,1024,43107,276,12,13301,0,1,5,60100,7000,0
Armadura de Couro do Gladiador Indomado,85,8,43109,276,12,13301,0,1,5,60100,7000,0
Armadura de Couro do Gladiador Indomado,86,8,43110,280,12,13301,0,1,5,60100,7000,0
Armadura de Pele de Ferro do Gladiador Indomado,87,512,43113,280,12,13301,0,1,5,60100,7000,0
Armadura de Pele de Ferro do Gladiador Indomado,88,512,43112,276,12,13301,0,1,5,60100,7000,0
Armadura de Medoplaca do Gladiador Indomado,89,32,43005,280,12,13301,0,1,5,60100,7000,0
Armadura de Medoplaca do Gladiador Indomado,90,32,43114,276,12,13301,0,1,5,60100,7000,0
Armadura de Placa do Gladiador Indomado,91,1,43117,280,12,13301,0,1,5,60100,7000,0
Armadura de Placa do Gladiador Indomado,92,1,43116,276,12,13301,0,1,5,60100,7000,0
Armadura em Escamas do Gladiador Indomado,93,2,43119,280,12,13301,0,1,5,60100,7000,0
Paladino em Escamas do Gladiador Indomado,94,2,43118,276,12,13301,0,1,5,60100,7000,0
Armadura de Tramavil do Gladiador Indomado,95,256,43123,280,12,13301,0,1,5,60100,7000,0
Armadura de Tramavil do Gladiador Indomado,96,256,43122,276,12,13301,0,1,5,60100,7000,0
Armadura de Cetim do Gladiador Indomado,97,16,43125,280,12,13301,0,1,5,60100,7000,0
Armadura de Cetim do Gladiador Indomado,98,16,43124,276,12,13301,0,1,5,60100,7000,0
Armadura de Seda do Gladiador Indomado,99,128,43127,280,12,13301,0,1,5,60100,7000,0
Armadura de Seda do Gladiador Indomado,100,128,43126,276,12,13301,0,1,5,60100,7000,0
Armadura Encadeada do Gladiador Pugnaz,101,4,43137,280,13,13301,0,1,5,60200,7100,0
Armadura Encadeada do Gladiador Pugnaz,102,4,43136,276,13,13301,0,1,5,60200,7100,0
Armadura de Cota Anilhada do Gladiador Pugnaz,103,64,43139,280,13,13301,0,1,5,60200,7100,0
Armadura de Cota Anilhada do Gladiador Pugnaz,104,64,43138,276,13,13301,0,1,5,60200,7100,0
Armadura de Couro de Dragão do Gladiador Pugnaz,105,1024,43155,280,13,13301,0,1,5,60200,7100,0
Armadura de Couro de Dragão do Gladiador Pugnaz,106,1024,43154,276,13,13301,0,1,5,60200,7100,0
Armadura de Medoplaca do Gladiador Pugnaz,107,32,43157,280,13,13301,0,1,5,60200,7100,0
Armadura de Medoplaca do Gladiador Pugnaz,108,32,43156,276,13,13301,0,1,5,60200,7100,0
Armadura de Tramavil do Gladiador Pugnaz,109,256,43161,280,13,13301,0,1,5,60200,7100,0
Armadura de Tramavil do Gladiador Pugnaz,110,256,43160,276,13,13301,0,1,5,60200,7100,0
Armadura de Pele de Ferro do Gladiador Pugnaz,111,512,43164,280,13,13301,0,1,5,60200,7100,0
Armadura de Pele de Ferro do Gladiador Pugnaz,112,512,43163,276,13,13301,0,1,5,60200,7100,0
Armadura de Couro do Gladiador Pugnaz,113,8,43166,280,13,13301,0,1,5,60200,7100,0
Armadura de Couro do Gladiador Pugnaz,114,8,43165,276,13,13301,0,1,5,60200,7100,0
Armadura de Placa do Gladiador Pugnaz,115,1,43168,280,13,13301,0,1,5,60200,7100,0
Armadura de Placa do Gladiador Pugnaz,116,1,43167,276,13,13301,0,1,5,60200,7100,0
Armadura de Cetim do Gladiador Pugnaz,117,16,43170,280,13,13301,0,1,5,60200,7100,0
Armadura de Cetim do Gladiador Pugnaz,118,16,43169,276,13,13301,0,1,5,60200,7100,0
Armadura em Escamas do Gladiador Pugnaz,119,2,43172,280,13,13301,0,1,5,60200,7100,0
Armadura em Escamas do Gladiador Pugnaz,120,2,43171,276,13,13301,0,1,5,60200,7100,0
Armadura de Seda do Gladiador Pugnaz,121,128,43174,280,13,13301,0,1,5,60200,7100,0
Armadura de Seda do Gladiador Pugnaz,122,128,43173,276,13,13301,0,1,5,60200,7100,0
Armadura Encadeada do Gladiador Primevo,123,4,43198,280,11,13301,0,1,5,60001,6600,0
Armadura Encadeada do Gladiador Primevo,124,4,43197,276,11,13301,0,1,5,60001,6600,0
Armadura de Couro de Dragão do Gladiador Primevo,125,1024,43200,280,11,13301,0,1,5,60001,6600,0
Armadura de Couro de Dragão do Gladiador Primevo,126,1024,43199,276,11,13301,0,1,5,60001,6600,0
Armadura de Medoplaca do Gladiador Primevo,127,32,43202,280,11,13301,0,1,5,60001,6600,0
Armadura de Medoplaca do Gladiador Primevo,128,32,43201,276,11,13301,0,1,5,60001,6600,0
Armadura de Tramavil do Gladiador Primevo,129,256,43204,280,11,13301,0,1,5,60001,6600,0
Armadura de Tramavil do Gladiador Primevo,130,256,43203,276,11,13301,0,1,5,60001,6600,0
Armadura de Pele de Ferro do Gladiador Primevo,131,512,43210,280,11,13301,0,1,5,60001,6600,0
Armadura de Pele de Ferro do Gladiador Primevo,132,512,43209,276,11,13301,0,1,5,60001,6600,0
Armadura de Couro do Gladiador Primevo,133,8,43212,280,11,13301,0,1,5,60001,6600,0
Armadura de Couro do Gladiador Primevo,134,8,43211,276,11,13301,0,1,5,60001,6600,0
Armadura de Placa do Gladiador Primevo,135,1,43089,280,11,13301,0,1,5,60001,6600,0
Armadura de Placa do Gladiador Primevo,136,1,43213,276,11,13301,0,1,5,60001,6600,0
Armadura de Cota Anilhada do Gladiador Primevo,137,64,43217,280,11,13301,0,1,5,60001,6600,0
Armadura de Cota Anilhada do Gladiador Primevo,138,64,43216,276,11,13301,0,1,5,60001,6600,0
Armadura de Cetim do Gladiador Primevo,139,16,43219,280,11,13301,0,1,5,60001,6600,0
Armadura de Cetim do Gladiador Primevo,140,16,43218,276,11,13301,0,1,5,60001,6600,0
Armadura em Escamas do Gladiador Primevo,141,2,43221,280,11,13301,0,1,5,60001,6600,0
Armadura em Escamas do Gladiador Primevo,142,2,43220,276,11,13301,0,1,5,60001,6600,0
Armadura de Seda do Gladiador Primevo,143,128,43223,280,11,13301,0,1,5,60001,6600,0
Armadura de Seda do Gladiador Primevo,144,128,43222,276,11,13301,0,1,5,60001,6600,0
Arsenal do Gladiador Primevo,145,0,43225,281,0,0,0,1,5,60001,6600,0
Arsenal do Gladiador Primevo,146,0,43224,277,0,0,0,1,5,60001,6600,0
,147,0,43227,281,0,0,0,1,5,60100,7000,0
,148,0,43226,277,0,0,0,1,5,60100,7000,0
,149,0,43230,281,0,0,0,1,0,60200,7100,0
,150,0,43229,277,0,0,0,1,0,60200,7100,0
,151,0,43232,281,0,0,0,1,5,60200,7000,0
,152,0,43231,277,0,0,0,1,5,60200,7000,0
,153,0,43234,281,0,0,0,1,5,60100,6700,0
,154,0,43233,277,0,0,0,1,5,60100,6700,0
Arsenal do Combatente Primevo,155,0,43236,281,0,0,0,1,5,60001,6200,0
Arsenal do Combatente Primevo,156,0,43235,277,0,0,0,1,5,60001,6200,0
Armadura da Forja Vil,157,35,43278,2,48,0,0,1,6,70001,100,0
Armadura de Corrente Vil,158,4164,43279,2,48,0,0,1,6,70001,100,0
