ID,Name_lang
1,Grupo de Conjuntos de Transmogrificação de Teste
6,Tipo Incrível
7,Tipo Supra
8,Baluarte da Noite
9,Série 12
10,Trono do Trovão
11,Série 1 de Warlords
12,Série 2 de Warlords
13,Série 3 de Warlords
14,Série 15
15,Série 14
16,Série 13
17,Série 11
18,Série 10
19,Série 9
20,Série 8
21,Série 7
22,Série 6
23,Série 5
24,Série 4
25,Série 3
26,Série 2
27,Série 1
28,Cidadela Fogo do Inferno
29,Fundição da Rocha Negra
30,Cerco a Orgrimmar
31,Coração do Medo
32,Alma Dragônica
33,Terras do Fogo
34,Bastião do Crepúsculo
35,Cidadela da Coroa de Gelo
36,Prova do Cruzado
37,Ulduar
38,Naxxramas
39,Templo Negro
40,Caverna do Serpentário
41,Covil de Gruul
42,Naxxramas
43,Covil Asa Negra
44,Núcleo Derretido
45,Séries 1 e 2 de Legion
46,Séries 3 e 4 de Legion
47,Provação da Bravura
48,Invasões de Legion
49,Salão da Ordem de Legion
50,Platô da Nascente do Sol
51,Templo de Ahn'Qiraj
52,Feira de Negraluna
53,Feira de Negraluna
54,Cidadela Fogo do Inferno
56,Tumba de Sargeras
57,"Séries 5, 6 e 7 de Legion"
58,Masmorras de Desafio de Pandária
59,Guardião do Tempo
60,Provação do Estilo
61,Facções de Draenor
62,"Antorus, o Trono Ardente"
63,Sede do Triunvirato
64,Raças Aliadas
165,Santuário da Tempestade
166,Uldir
167,Série 1 de BFA e Front de Guerra Arathi
168,Série 2 de BFA e Front de Guerra da Costa Negra
169,Batalha de Dazar'alor
171,Guilda dos Brigões
172,Palácio Eterno
173,Série 3 de Battle
174,Promoção: Recrute um Amigo
175,Série 4 de Battle
176,"Ny'alotha, a Cidade Desperta"
177,Desenvolvimento
178,Feério Noturno
179,Venthyr
180,Necrolordes
181,Kyrianos
182,Série 1 de Shadowlands
183,Castelo de Nathria
184,Paramentos do Guardião do Bosque
185,Paramentos do Aspirante
186,Vestimenta Necromântica
187,Vestuário da Corte
188,Vestimenta do Inquisidor
189,Série 2 de Shadowlands
190,Sacrário da Dominação
191,Série 3 de Shadowlands
192,Sepulcro dos Primogênitos
193,Séries 3 e 4 de Shadowlands
194,Vestimentas Civis de Valdrakken
195,Câmara dos Encarnados
198,Posto Comercial
199,Elementos Primevos
200,Equipamento de Batalha Dracthyr
201,
202,Equipamento de Batalha Morsano
203,Equipamento da Expedição
