Name_lang,ID,ClassMask,TrackingQuestID,Flags,TransmogSetGroupID,ItemNameDescriptionID,ParentTransmogSetID,CompleteWorldStateID,ExpansionID,PatchIntroduced,UiOrder,ConditionID
,2,128,0,1,1,0,0,1,0,0,590,0
,3,0,0,1,0,0,0,1,0,0,1591,0
,4,0,42729,3,0,0,0,1,0,60002,1000,0
,5,4164,0,3,0,0,0,1,0,0,360,0
,6,35,0,3,0,0,0,1,0,0,390,0
Плетеный доспех дикого бойца,13,4,42975,20,12,13302,80,1,5,60100,6700,0
Плетеный доспех дикого бойца,14,4,42992,24,12,13302,79,1,5,60100,6700,0
Кольчатый доспех дикого бойца,15,64,42993,20,12,13302,81,1,5,60100,6700,0
Кольчатый доспех дикого бойца,16,64,42994,24,12,13302,82,1,5,60100,6700,0
Жуткий латный доспех дикого бойца,17,32,43004,20,12,13302,90,1,5,60100,6700,0
Жуткий латный доспех дикого бойца,18,32,43005,24,12,13302,89,1,5,60100,6700,0
Чешуйчатый доспех дикого бойца,19,2,43006,20,12,13302,94,1,5,60100,6700,0
Чешуйчатый доспех дикого бойца,20,2,43008,24,12,13302,93,1,5,60100,6700,0
Латный доспех дикого бойца,21,1,43010,24,12,13302,91,1,5,60100,6700,0
Латный доспех дикого бойца,22,1,43009,20,12,13302,92,1,5,60100,6700,0
Кожаный доспех дикого бойца,23,8,43011,20,12,13302,85,1,5,60100,6700,0
Кожаный доспех дикого бойца,24,8,43012,24,12,13302,86,1,5,60100,6700,0
Доспех дикого бойца из драконьей шкуры,25,1024,43018,24,12,13302,83,1,5,60100,6700,0
Доспех дикого бойца из драконьей шкуры,26,1024,43017,20,12,13302,84,1,5,60100,6700,0
Покрытый железом доспех дикого бойца,27,512,43020,24,12,13302,87,1,5,60100,6700,0
Покрытый железом доспех дикого бойца,28,512,43019,20,12,13302,88,1,5,60100,6700,0
Шелковый доспех дикого бойца,29,128,43021,20,12,13302,100,1,5,60100,6700,0
Шелковый доспех дикого бойца,30,128,43022,24,12,13302,99,1,5,60100,6700,0
Атласный доспех дикого бойца,31,16,43023,20,12,13302,98,1,5,60100,6700,0
Атласный доспех дикого бойца,32,16,43024,24,12,13302,97,1,5,60100,6700,0
Доспех дикого бойца из ткани Скверны,33,256,43026,24,12,13302,95,1,5,60100,6700,0
Доспех дикого бойца из ткани Скверны,34,256,43025,20,12,13302,96,1,5,60100,6700,0
Плетеный доспех воинственного бойца,35,4,43028,20,13,13302,102,1,5,60200,7000,0
Плетеный доспех воинственного бойца,36,4,43029,24,13,13302,101,1,5,60200,7000,0
Кольчатый доспех воинственного бойца,37,64,43030,20,13,13302,104,1,5,60200,7000,0
Кольчатый доспех воинственного бойца,38,64,43031,24,13,13302,103,1,5,60200,7000,0
Доспех воинственного бойца из драконьей шкуры,39,1024,43032,20,13,13302,106,1,5,60200,7000,0
Доспех воинственного бойца из драконьей шкуры,40,1024,43033,24,13,13302,105,1,5,60200,7000,0
Кожаный доспех воинственного бойца,41,8,43034,20,13,13302,114,1,5,60200,7000,0
Кожаный доспех воинственного бойца,42,8,43035,24,13,13302,113,1,5,60200,7000,0
Покрытый железом доспех воинственного бойца,43,512,43037,24,13,13302,111,1,5,60200,7000,0
Покрытый железом доспех воинственного бойца,44,512,43036,20,13,13302,112,1,5,60200,7000,0
Жуткий латный доспех воинственного бойца,45,32,43038,20,13,13302,108,1,5,60200,7000,0
Жуткий латный доспех воинственного бойца,46,32,43039,24,13,13302,107,1,5,60200,7000,0
Чешуйчатый доспех воинственного бойца,47,2,43042,24,13,13302,119,1,5,60200,7000,0
Чешуйчатый доспех воинственного бойца,48,2,43041,20,13,13302,120,1,5,60200,7000,0
Латный доспех воинственного бойца,49,1,43044,24,13,13302,115,1,5,60200,7000,0
Латный доспех воинственного бойца,50,1,43043,20,13,13302,116,1,5,60200,7000,0
Атласный доспех воинственного бойца,51,16,43046,24,13,13302,117,1,5,60200,7000,0
Атласный доспех воинственного бойца,52,16,43045,20,13,13302,118,1,5,60200,7000,0
Шелковый доспех воинственного бойца,53,128,43047,20,13,13302,122,1,5,60200,7000,0
Шелковый доспех воинственного бойца,54,128,43048,24,13,13302,121,1,5,60200,7000,0
Доспех воинственного бойца из ткани Скверны,55,256,43050,24,13,13302,109,1,5,60200,7000,0
Доспех воинственного бойца из ткани Скверны,56,256,43049,20,13,13302,110,1,5,60200,7000,0
Плетеный доспех необузданного бойца,57,4,43074,24,11,13302,123,1,5,60001,6200,0
Плетеный доспех необузданного бойца,58,4,43073,20,11,13302,124,1,5,60001,6200,0
Кольчатый доспех необузданного бойца,59,64,43076,24,11,13302,137,1,5,60001,6200,0
Кольчатый доспех необузданного бойца,60,64,43075,20,11,13302,138,1,5,60001,6200,0
Доспех необузданного бойца из драконьей шкуры,61,1024,43078,24,11,13302,125,1,5,60001,6200,0
Доспех необузданного бойца из драконьей шкуры,62,1024,43077,20,11,13302,126,1,5,60001,6200,0
Кожаный доспех необузданного бойца,63,8,43080,24,11,13302,133,1,5,60001,6200,0
Кожаный доспех необузданного бойца,64,8,43081,20,11,13302,134,1,5,60001,6200,0
Покрытый железом доспех необузданного бойца,65,512,43083,24,11,13302,131,1,5,60001,6200,0
Покрытый железом доспех необузданного бойца,66,512,43082,20,11,13302,132,1,5,60001,6200,0
Жуткий латный доспех необузданного бойца,67,32,43085,24,11,13302,127,1,5,60001,6200,0
Жуткий латный доспех необузданного бойца,68,32,43084,20,11,13302,128,1,5,60001,6200,0
Чешуйчатый доспех необузданного бойца,69,2,43087,24,11,13302,141,1,5,60001,6200,0
Чешуйчатый доспех необузданного бойца,70,2,43086,20,11,13302,142,1,5,60001,6200,0
Латный доспех необузданного бойца,71,1,43089,24,11,13302,135,1,5,60001,6200,0
Латный доспех необузданного бойца,72,1,43088,20,11,13302,136,1,5,60001,6200,0
Доспех необузданного бойца из ткани Скверны,73,256,43093,24,11,13302,129,1,5,60001,6200,0
Доспех необузданного бойца из ткани Скверны,74,256,43092,20,11,13302,130,1,5,60001,6200,0
Атласный доспех необузданного бойца,75,16,43095,24,11,13302,139,1,5,60001,6200,0
Атласный доспех необузданного бойца,76,16,43094,20,11,13302,140,1,5,60001,6200,0
Шелковый доспех необузданного бойца,77,128,43097,24,11,13302,143,1,5,60001,6200,0
Шелковый доспех необузданного бойца,78,128,43096,20,11,13302,144,1,5,60001,6200,0
Плетеный доспех дикого гладиатора,79,4,43103,24,12,13301,0,1,5,60100,7000,0
Плетеный доспех дикого гладиатора,80,4,43102,20,12,13301,0,1,5,60100,7000,0
Кольчатый доспех дикого гладиатора,81,64,43104,20,12,13301,0,1,5,60100,7000,0
Кольчатый доспех дикого гладиатора,82,64,43105,24,12,13301,0,1,5,60100,7000,0
Доспех дикого гладиатора из драконьей шкуры,83,1024,43108,24,12,13301,0,1,5,60100,7000,0
Доспех дикого гладиатора из драконьей шкуры,84,1024,43107,20,12,13301,0,1,5,60100,7000,0
Кожаный доспех дикого гладиатора,85,8,43109,20,12,13301,0,1,5,60100,7000,0
Кожаный доспех дикого гладиатора,86,8,43110,24,12,13301,0,1,5,60100,7000,0
Покрытый железом доспех дикого гладиатора,87,512,43113,24,12,13301,0,1,5,60100,7000,0
Покрытый железом доспех дикого гладиатора,88,512,43112,20,12,13301,0,1,5,60100,7000,0
Жуткий латный доспех дикого гладиатора,89,32,43005,24,12,13301,0,1,5,60100,7000,0
Жуткий латный доспех дикого гладиатора,90,32,43114,20,12,13301,0,1,5,60100,7000,0
Латный доспех дикого гладиатора,91,1,43117,24,12,13301,0,1,5,60100,7000,0
Латный доспех дикого гладиатора,92,1,43116,20,12,13301,0,1,5,60100,7000,0
Чешуйчатый доспех дикого гладиатора,93,2,43119,24,12,13301,0,1,5,60100,7000,0
Паладинский чешуйчатый доспех дикого гладиатора,94,2,43118,20,12,13301,0,1,5,60100,7000,0
Доспех дикого гладиатора из ткани Скверны,95,256,43123,24,12,13301,0,1,5,60100,7000,0
Доспех дикого гладиатора из ткани Скверны,96,256,43122,20,12,13301,0,1,5,60100,7000,0
Атласный доспех дикого гладиатора,97,16,43125,24,12,13301,0,1,5,60100,7000,0
Атласный доспех дикого гладиатора,98,16,43124,20,12,13301,0,1,5,60100,7000,0
Шелковый доспех дикого гладиатора,99,128,43127,24,12,13301,0,1,5,60100,7000,0
Шелковый доспех дикого гладиатора,100,128,43126,20,12,13301,0,1,5,60100,7000,0
Плетеный доспех воинственного гладиатора,101,4,43137,24,13,13301,0,1,5,60200,7100,0
Плетеный доспех воинственного гладиатора,102,4,43136,20,13,13301,0,1,5,60200,7100,0
Кольчатый доспех воинственного гладиатора,103,64,43139,24,13,13301,0,1,5,60200,7100,0
Кольчатый доспех воинственного гладиатора,104,64,43138,20,13,13301,0,1,5,60200,7100,0
Доспех воинственного гладиатора из драконьей шкуры,105,1024,43155,24,13,13301,0,1,5,60200,7100,0
Доспех воинственного гладиатора из драконьей шкуры,106,1024,43154,20,13,13301,0,1,5,60200,7100,0
Жуткий латный доспех воинственного гладиатора,107,32,43157,24,13,13301,0,1,5,60200,7100,0
Жуткий латный доспех воинственного гладиатора,108,32,43156,20,13,13301,0,1,5,60200,7100,0
Доспех воинственного гладиатора из ткани Скверны,109,256,43161,24,13,13301,0,1,5,60200,7100,0
Доспех воинственного гладиатора из ткани Скверны,110,256,43160,20,13,13301,0,1,5,60200,7100,0
Покрытый железом доспех воинственного гладиатора,111,512,43164,24,13,13301,0,1,5,60200,7100,0
Покрытый железом доспех воинственного гладиатора,112,512,43163,20,13,13301,0,1,5,60200,7100,0
Кожаный доспех воинственного гладиатора,113,8,43166,24,13,13301,0,1,5,60200,7100,0
Кожаный доспех воинственного гладиатора,114,8,43165,20,13,13301,0,1,5,60200,7100,0
Латный доспех воинственного гладиатора,115,1,43168,24,13,13301,0,1,5,60200,7100,0
Латный доспех воинственного гладиатора,116,1,43167,20,13,13301,0,1,5,60200,7100,0
Атласный доспех воинственного гладиатора,117,16,43170,24,13,13301,0,1,5,60200,7100,0
Атласный доспех воинственного гладиатора,118,16,43169,20,13,13301,0,1,5,60200,7100,0
Чешуйчатый доспех воинственного гладиатора,119,2,43172,24,13,13301,0,1,5,60200,7100,0
Чешуйчатый доспех воинственного гладиатора,120,2,43171,20,13,13301,0,1,5,60200,7100,0
Шелковый доспех воинственного гладиатора,121,128,43174,24,13,13301,0,1,5,60200,7100,0
Шелковый доспех воинственного гладиатора,122,128,43173,20,13,13301,0,1,5,60200,7100,0
Плетеный доспех необузданного гладиатора,123,4,43198,24,11,13301,0,1,5,60001,6600,0
Плетеный доспех необузданного гладиатора,124,4,43197,20,11,13301,0,1,5,60001,6600,0
Доспех необузданного гладиатора из драконьей шкуры,125,1024,43200,24,11,13301,0,1,5,60001,6600,0
Доспех необузданного гладиатора из драконьей шкуры,126,1024,43199,20,11,13301,0,1,5,60001,6600,0
Жуткий латный доспех необузданного гладиатора,127,32,43202,24,11,13301,0,1,5,60001,6600,0
Жуткий латный доспех необузданного гладиатора,128,32,43201,20,11,13301,0,1,5,60001,6600,0
Доспех необузданного гладиатора из ткани Скверны,129,256,43204,24,11,13301,0,1,5,60001,6600,0
Доспех необузданного гладиатора из ткани Скверны,130,256,43203,20,11,13301,0,1,5,60001,6600,0
Покрытый железом доспех необузданного гладиатора,131,512,43210,24,11,13301,0,1,5,60001,6600,0
Покрытый железом доспех необузданного гладиатора,132,512,43209,20,11,13301,0,1,5,60001,6600,0
Кожаный доспех необузданного гладиатора,133,8,43212,24,11,13301,0,1,5,60001,6600,0
Кожаный доспех необузданного гладиатора,134,8,43211,20,11,13301,0,1,5,60001,6600,0
Латный доспех необузданного гладиатора,135,1,43089,24,11,13301,0,1,5,60001,6600,0
Латный доспех необузданного гладиатора,136,1,43213,20,11,13301,0,1,5,60001,6600,0
Кольчатый доспех необузданного гладиатора,137,64,43217,24,11,13301,0,1,5,60001,6600,0
Кольчатый доспех необузданного гладиатора,138,64,43216,20,11,13301,0,1,5,60001,6600,0
Атласный доспех необузданного гладиатора,139,16,43219,24,11,13301,0,1,5,60001,6600,0
Атласный доспех необузданного гладиатора,140,16,43218,20,11,13301,0,1,5,60001,6600,0
Чешуйчатый доспех необузданного гладиатора,141,2,43221,24,11,13301,0,1,5,60001,6600,0
Чешуйчатый доспех необузданного гладиатора,142,2,43220,20,11,13301,0,1,5,60001,6600,0
Шелковый доспех необузданного гладиатора,143,128,43223,24,11,13301,0,1,5,60001,6600,0
Шелковый доспех необузданного гладиатора,144,128,43222,20,11,13301,0,1,5,60001,6600,0
Арсенал необузданного гладиатора,145,0,43225,25,0,0,0,1,5,60001,6600,0
Арсенал необузданного гладиатора,146,0,43224,21,0,0,0,1,5,60001,6600,0
,147,0,43227,25,0,0,0,1,5,60100,7000,0
,148,0,43226,21,0,0,0,1,5,60100,7000,0
,149,0,43230,25,0,0,0,1,0,60200,7100,0
,150,0,43229,21,0,0,0,1,0,60200,7100,0
,151,0,43232,25,0,0,0,1,5,60200,7000,0
,152,0,43231,21,0,0,0,1,5,60200,7000,0
,153,0,43234,25,0,0,0,1,5,60100,6700,0
,154,0,43233,21,0,0,0,1,5,60100,6700,0
Арсенал необузданного бойца,155,0,43236,25,0,0,0,1,5,60001,6200,0
Арсенал необузданного бойца,156,0,43235,21,0,0,0,1,5,60001,6200,0
Доспехи из кузни Скверны,157,35,43278,2,48,0,0,1,6,70001,100,0
Доспехи из колец Скверны,158,4164,43279,2,48,0,0,1,6,70001,100,0
Доспехи покрова Скверны,159,3592,43280,2,48,0,0,1,6,70001,100,0
Пропитанные Скверной доспехи,160,400,43281,2,48,0,0,1,6,70001,100,0
,162,0,0,3,0,0,0,1,0,0,10,0
,163,4,0,3,0,0,0,1,0,0,750,0
,164,16,0,3,0,0,0,1,0,0,750,0
,167,0,42778,3,0,0,0,1,0,0,200,0
,168,0,45129,3,0,0,0,1,0,0,6400,0
,169,0,45130,3,0,0,0,1,0,0,2510,0
,170,0,45131,3,0,0,0,1,0,0,490,0
Регалии избранных мертвецов,171,400,45208,2,47,13193,0,1,6,70100,8551,0
Регалии избранных мертвецов,172,400,45223,2,47,2015,171,1,6,70100,8552,0
Регалии избранных мертвецов,173,400,45224,2,47,13145,171,1,6,70100,8553,0
Регалии избранных мертвецов,174,400,45225,2,47,1641,171,1,6,70100,8550,0
